,firing_times,position_x,position_y,position_x_pixels,position_y_pixels,hd,speed
34,505320.0,82.78397795454545,84.8258215909091,364.249503,373.23361500000004,-52.84070684559469,12.31865385950215
35,506922.0,82.6091825,84.21663977272728,363.480403,370.553215,-54.687071189296475,20.184573552789043
36,507224.0,82.59137568181819,83.70567386363635,363.402053,368.304965,-47.17485781205254,15.60290810550019
37,507422.0,82.59137568181819,83.70567386363635,363.402053,368.304965,-47.17485781205254,15.60290810550019
38,512080.0,83.60896659090909,82.77295795454546,367.879453,364.201015,-31.611835512068843,19.610451170179687
39,512184.0,84.20633022727273,82.11326477272726,370.507853,361.298365,-28.13848135050791,27.362670865358528
40,513934.0,84.81911431818182,81.59717386363636,373.20410300000003,359.027565,-18.514622272238437,24.906673335814606
41,517291.0,86.10164840909091,79.13412840909092,378.847253,348.19016500000004,-50.44327975570847,24.122443329109018
42,545520.0,90.95244386363636,55.802821590909076,400.190753,245.53241499999996,-12.897790316891069,43.85221009014904
43,548332.0,92.02237568181818,52.18960568181817,404.898453,229.63426499999997,-13.652168354263567,41.46374296713391
44,548763.0,92.02237568181818,52.18960568181817,404.898453,229.63426499999997,-13.652168354263567,41.46374296713391
45,548961.0,92.02237568181818,52.18960568181817,404.898453,229.63426499999997,-13.652168354263567,41.46374296713391
46,552484.0,93.29877340909091,47.75961704545455,410.514603,210.142315,-25.999718222491296,42.95958158817274
47,552721.0,93.29877340909091,47.75961704545455,410.514603,210.142315,-25.999718222491296,42.95958158817274
48,553270.0,93.50033022727274,46.454639772727276,411.40145300000006,204.400415,-32.397632834096626,41.379957510191936
49,553507.0,93.50033022727274,46.454639772727276,411.40145300000006,204.400415,-32.397632834096626,41.379957510191936
50,555118.0,94.05362568181819,43.94896931818181,413.835953,193.37546499999996,-43.586447020016664,25.22305417524666
51,556111.0,93.9245575,42.824332954545454,413.268053,188.427065,-49.708820830226394,35.6752455202389
52,556548.0,93.9245575,42.824332954545454,413.268053,188.427065,-49.708820830226394,35.6752455202389
53,557107.0,93.59553477272729,41.10567386363636,411.82035300000007,180.86496499999998,-48.71359366130741,53.50629899391158
54,558260.0,93.40231886363637,39.486582954545455,410.970203,173.74096500000002,-38.924723918605864,51.34582088617937
55,558345.0,93.40231886363637,39.486582954545455,410.970203,173.74096500000002,-38.924723918605864,51.34582088617937
56,558967.0,93.40231886363637,39.486582954545455,410.970203,173.74096500000002,-38.924723918605864,51.34582088617937
57,559362.0,93.41006886363637,37.94202613636363,411.00430300000005,166.94491499999998,-39.184642166198,48.676894070514074
58,559748.0,93.41006886363637,37.94202613636363,411.00430300000005,166.94491499999998,-39.184642166198,48.676894070514074
59,560005.0,93.63542113636363,36.39571931818182,411.995853,160.141165,-34.49968272551779,48.75453927054913
60,560544.0,93.63542113636363,36.39571931818182,411.995853,160.141165,-34.49968272551779,48.75453927054913
61,560809.0,93.63542113636363,36.39571931818182,411.995853,160.141165,-34.49968272551779,48.75453927054913
62,562041.0,94.00976204545455,33.59325340909091,413.64295300000003,147.810315,-30.18399632171783,49.608661431084236
63,562331.0,94.00976204545455,33.59325340909091,413.64295300000003,147.810315,-30.18399632171783,49.608661431084236
64,562799.0,94.00976204545455,33.59325340909091,413.64295300000003,147.810315,-30.18399632171783,49.608661431084236
65,563418.0,94.52870522727274,32.08046931818182,415.926303,141.154065,-27.990246900548634,47.780768869955494
66,563661.0,94.52870522727274,32.08046931818182,415.926303,141.154065,-27.990246900548634,47.780768869955494
67,563880.0,94.52870522727274,32.08046931818182,415.926303,141.154065,-27.990246900548634,47.780768869955494
68,611813.0,95.19995522727274,5.710531818181818,418.87980300000004,25.12634,-63.2702726530312,6.744734407712077
69,805836.0,55.68145522727272,5.235622727272727,244.998403,23.036739999999995,-150.58798097360105,24.99271543101201
70,806000.0,55.68145522727272,5.235622727272727,244.998403,23.036739999999995,-150.58798097360105,24.99271543101201
71,810669.0,50.486523409090914,5.3816488636363635,222.14070300000003,23.679254999999998,-144.39832939617037,32.851273555381425
72,810978.0,50.486523409090914,5.3816488636363635,222.14070300000003,23.679254999999998,-144.39832939617037,32.851273555381425
73,813859.0,47.433671136363635,5.347632954545454,208.708153,23.529584999999997,-146.8120809500241,30.759800366920445
74,815738.0,47.578682500000006,5.6875130681818185,209.34620300000003,25.025057500000003,-16.249786849233747,21.679506819403404
75,815912.0,47.578682500000006,5.6875130681818185,209.34620300000003,25.025057500000003,-16.249786849233747,21.679506819403404
76,816171.0,47.578682500000006,5.6875130681818185,209.34620300000003,25.025057500000003,-16.249786849233747,21.679506819403404
77,816300.0,46.89643250000001,5.700138636363636,206.34430300000002,25.08061,-10.291738453253561,20.938690991301772
78,818065.0,45.5272790909091,5.555937499999999,200.320028,24.446124999999995,-88.89563740800519,42.8683675722147
79,818162.0,45.5272790909091,5.555937499999999,200.320028,24.446124999999995,-88.89563740800519,42.8683675722147
80,818488.0,44.15812568181818,5.411736363636363,194.295753,23.811639999999997,-167.49953636275683,42.800133017587676
81,819046.0,44.15812568181818,5.411736363636363,194.295753,23.811639999999997,-167.49953636275683,42.800133017587676
82,825448.0,41.63658022727274,7.408554545454544,183.20095300000003,32.59764,165.7286463248356,14.079212102621097
83,825546.0,41.63658022727274,7.408554545454544,183.20095300000003,32.59764,165.7286463248356,14.079212102621097
84,826862.0,41.19272795454545,7.81425,181.24800299999998,34.3827,169.55689817553477,18.791455262432624
85,827038.0,41.19272795454545,7.81425,181.24800299999998,34.3827,169.55689817553477,18.791455262432624
86,827287.0,40.86460295454546,8.114329545454543,179.80425300000002,35.70304999999999,172.18981211743935,13.967950295440781
87,827901.0,40.86460295454546,8.114329545454543,179.80425300000002,35.70304999999999,172.18981211743935,13.967950295440781
88,830235.0,40.43111431818182,8.53410340909091,177.896903,37.550055,177.8462219830846,8.901667737996267
89,830611.0,40.34170522727273,8.72753295454545,177.50350300000002,38.401144999999985,177.18084879111987,6.54915594220723
90,831257.0,40.29459159090909,8.9210125,177.296203,39.252455,159.4497634011118,6.4984464652797564
91,831504.0,40.29459159090909,8.9210125,177.296203,39.252455,159.4497634011118,6.4984464652797564
92,854246.0,31.588512045454554,10.195014772727271,138.98945300000003,44.858064999999996,151.87124035870573,2.665640556916904
93,943056.0,4.286279090909091,4.749197727272725,18.859628,20.896469999999994,-97.8552096850912,1.4685128130516454
94,1053110.0,22.105188181818182,5.725305681818182,97.262828,25.191345,51.60389425622672,19.06861827422898
95,1073415.0,37.93445522727273,6.2070670454545445,166.911603,27.311094999999995,70.52151066571615,12.255031425421064
96,1073561.0,37.93445522727273,6.2070670454545445,166.911603,27.311094999999995,70.52151066571615,12.255031425421064
97,1094396.0,52.458000681818184,6.164293181818181,230.815203,27.122889999999998,84.27719363731693,9.160789678073366
98,1094720.0,52.449330227272725,6.347145454545454,230.77705300000002,27.927439999999997,88.21850920053546,5.743527996237962
99,1095242.0,52.449330227272725,6.347145454545454,230.77705300000002,27.927439999999997,88.21850920053546,5.743527996237962
100,1095485.0,52.449330227272725,6.347145454545454,230.77705300000002,27.927439999999997,88.21850920053546,5.743527996237962
101,1139478.0,78.00158022727273,3.768205681818181,343.206953,16.580104999999996,-16.3788181125581,3.8112626983875906
102,1142189.0,77.78658022727274,4.040870454545454,342.26095300000003,17.779829999999997,-14.942958488008275,6.192368673438988
103,1142667.0,77.77788704545455,4.092889772727271,342.222703,18.008714999999995,-12.649691645541585,1.6488062311027256
104,1143183.0,77.77788704545455,4.092889772727271,342.222703,18.008714999999995,-12.649691645541585,1.6488062311027256
105,1143539.0,78.0492165909091,4.052528409090909,343.416553,17.831125,-5.653536406021158,8.631037234262399
106,1155647.0,80.97664840909091,3.9322215909090894,356.297253,17.301774999999992,8.425159009832432,5.448746183963147
107,1159135.0,81.05017113636364,4.249170454545453,356.62075300000004,18.696349999999995,1.3578205464692907,0.24155658665930113
108,1160156.0,81.06211431818183,4.156239772727272,356.67330300000003,18.287454999999994,-5.475992373646636,1.9772882553130844
109,1163149.0,81.49767113636365,4.17536818181818,358.58975300000003,18.371619999999993,-13.53379923128321,6.781002851428918
110,1166626.0,81.20553477272728,4.18417159090909,357.304353,18.410354999999996,-23.219318065804543,9.291932982847724
111,1167147.0,81.20553477272728,4.18417159090909,357.304353,18.410354999999996,-23.219318065804543,9.291932982847724
112,1167246.0,81.20553477272728,4.18417159090909,357.304353,18.410354999999996,-23.219318065804543,9.291932982847724
113,1170131.0,80.42986431818181,4.706129545454545,353.891403,20.70697,-22.774955462930098,10.969093584003772
114,1170286.0,80.42986431818181,4.706129545454545,353.891403,20.70697,-22.774955462930098,10.969093584003772
115,1170592.0,79.87168250000002,4.800623863636362,351.43540300000006,21.122744999999995,-23.36498045888584,17.523145490118715
116,1170786.0,79.87168250000002,4.800623863636362,351.43540300000006,21.122744999999995,-23.36498045888584,17.523145490118715
117,1171055.0,79.87168250000002,4.800623863636362,351.43540300000006,21.122744999999995,-23.36498045888584,17.523145490118715
118,1171261.0,79.87168250000002,4.800623863636362,351.43540300000006,21.122744999999995,-23.36498045888584,17.523145490118715
119,1173162.0,78.94175068181818,4.698711363636363,347.343703,20.674329999999998,-31.278835737582003,10.284362603577271
120,1173246.0,78.94175068181818,4.698711363636363,347.343703,20.674329999999998,-31.278835737582003,10.284362603577271
121,1173800.0,78.58235295454544,4.492080681818182,345.76235299999996,19.765155,-33.831939850622085,13.012366408210672
122,1178856.0,77.88826204545455,4.271305681818182,342.708353,18.793745,-44.59368510702145,3.335098303952843
123,1186628.0,76.75340977272728,3.816187499999999,337.715003,16.791224999999997,-45.83417956917837,16.563097575695974
124,1187152.0,76.75340977272728,3.816187499999999,337.715003,16.791224999999997,-45.83417956917837,16.563097575695974
125,1190351.0,77.11483022727272,3.8087659090909076,339.305253,16.75856999999999,-47.01331070936884,4.819535455158332
126,1190456.0,77.11483022727272,3.8087659090909076,339.305253,16.75856999999999,-47.01331070936884,4.819535455158332
127,1199311.0,77.62111431818182,4.582003409090907,341.53290300000003,20.160814999999992,-36.25373872188137,11.351696987687347
128,1199436.0,77.62111431818182,4.582003409090907,341.53290300000003,20.160814999999992,-36.25373872188137,11.351696987687347
129,1199643.0,77.62111431818182,4.582003409090907,341.53290300000003,20.160814999999992,-36.25373872188137,11.351696987687347
130,1199886.0,77.62111431818182,4.582003409090907,341.53290300000003,20.160814999999992,-36.25373872188137,11.351696987687347
131,1205769.0,82.4720234090909,4.481995454545452,362.87690299999997,19.72077999999999,68.60277238416717,25.40803990224616
132,1206901.0,83.0435575,4.682123863636362,365.391653,20.601344999999995,81.91779038286597,17.7122256026002
133,1233313.0,91.14663704545455,4.533731818181818,401.045203,19.94842,69.56164316622774,11.96904110763962
134,1233556.0,91.14663704545455,4.533731818181818,401.045203,19.94842,69.56164316622774,11.96904110763962
135,1423692.0,95.46239840909091,9.824093181818181,420.034553,43.22601,132.41022028958187,7.212586055636344
136,1466773.0,98.76773931818182,24.62346931818182,434.578053,108.343265,105.36939843812073,8.588283572538469
137,1482722.0,96.81158022727273,26.438560227272728,425.970953,116.329665,157.64565064928314,18.907900734964898
138,1482897.0,96.81158022727273,26.438560227272728,425.970953,116.329665,157.64565064928314,18.907900734964898
139,1483123.0,96.81158022727273,26.438560227272728,425.970953,116.329665,157.64565064928314,18.907900734964898
140,1489384.0,98.38308022727273,32.435151136363636,432.885553,142.714665,138.2156703584914,36.83563213085596
141,1489787.0,98.54056886363637,33.67538977272728,433.578503,148.171715,141.1213193981046,38.9595944619533
142,1491900.0,98.6796825,35.92752613636364,434.190603,158.081115,137.8916875044652,34.701031564208726
143,1495171.0,98.91533022727273,39.33275340909091,435.227453,173.06411500000002,135.3947324172941,32.2605991196538
144,1495369.0,98.91533022727273,39.33275340909091,435.227453,173.06411500000002,135.3947324172941,32.2605991196538
145,1496232.0,98.65011431818182,40.53244659090909,434.06050300000004,178.34276499999999,137.40571551865025,38.86194047742092
146,1516293.0,99.20033022727273,63.47823068181818,436.481453,279.304215,141.96199128626156,13.847372175513069
147,1516574.0,99.1416256818182,63.83857159090909,436.223153,280.88971499999997,137.75207574396632,11.59933813824592
148,1523517.0,100.04152340909091,70.30677613636364,440.182703,309.349815,147.80955085022686,35.378849478597864
149,1523798.0,100.04152340909091,70.30677613636364,440.182703,309.349815,147.80955085022686,35.378849478597864
150,1530836.0,98.58847795454547,76.17251477272727,433.789303,335.159065,160.627982433503,20.434307970277466
151,1582679.0,97.51695522727273,89.7960375,429.074603,395.10256499999997,-158.90502965549652,10.080959258525816
152,1597070.0,98.68171659090909,96.60459431818182,434.19955300000004,425.060215,-167.2498947916477,9.157709272025848
153,1685536.0,44.00656741295938,98.43876126692457,193.62889661702127,433.1305495744681,-123.88286500583328,21.182695072604243
154,1731423.0,6.53057340909091,92.44892386363635,28.734523000000003,406.775265,-69.90084417947935,12.11437961474809
155,1767446.0,2.647721136363636,57.99842386363636,11.649973,255.193065,-43.2047458974758,39.28963497013607
156,1774290.0,2.5265432954545455,49.75037840909091,11.1167905,218.90166499999998,-25.012169584405402,31.56485568935563
157,1786074.0,3.6270802272727276,41.02685568181818,15.959153,180.518165,-13.175195312036932,26.347479943671583
158,1786281.0,3.6270802272727276,41.02685568181818,15.959153,180.518165,-13.175195312036932,26.347479943671583
159,1786405.0,3.6270802272727276,41.02685568181818,15.959153,180.518165,-13.175195312036932,26.347479943671583
160,1786628.0,3.6270802272727276,41.02685568181818,15.959153,180.518165,-13.175195312036932,26.347479943671583
161,1786718.0,3.5226461363636363,40.13062840909091,15.499642999999999,176.57476499999999,-19.39120717835241,28.27577901194754
162,1790328.0,3.4912631818181814,37.13459431818182,15.361557999999999,163.392215,-24.847667217194406,23.100229903262342
163,1790502.0,3.4912631818181814,37.13459431818182,15.361557999999999,163.392215,-24.847667217194406,23.100229903262342
164,1792307.0,4.159566590909091,34.61784431818182,18.302093,152.318515,-29.02845869018782,38.50252720624708
165,1793757.0,4.459585909090909,32.132310227272725,19.622177999999998,141.382165,-32.469719287993726,35.14410237805633
166,1845342.0,3.0118915909090904,6.198086363636364,13.252322999999997,27.27158,-82.51545352206172,0.7059186746562535
167,1845458.0,3.0118915909090904,6.198086363636364,13.252322999999997,27.27158,-82.51545352206172,0.7059186746562535
168,1845848.0,3.0775461363636363,6.159006818181819,13.541203,27.099630000000005,-87.12321524016832,2.4524008990627357
169,1911174.0,24.889477954545452,6.236295454545455,109.51370299999999,27.439700000000002,45.52684129433899,34.14232818974573
170,1935722.0,38.70836431818182,5.801270454545455,170.31680300000002,25.52559,65.74342313390905,13.250506941384549
171,1935924.0,38.70836431818182,5.801270454545455,170.31680300000002,25.52559,65.74342313390905,13.250506941384549
172,1936517.0,39.238046136363636,5.824569318181819,172.647403,25.628105000000005,65.48235276011285,16.404516975141387
173,1943322.0,43.59083022727273,5.433996590909089,191.799653,23.909584999999993,57.937624399226266,20.004508597648645
174,1944447.0,44.22279613636364,5.388837499999999,194.58030300000001,23.710884999999998,54.10974464529726,13.31671514260832
175,1964705.0,58.816784772727274,7.3330886363636365,258.793853,32.26559,81.05848711555801,21.220309506655376
176,1965036.0,58.816784772727274,7.3330886363636365,258.793853,32.26559,81.05848711555801,21.220309506655376
177,2124819.0,73.40250068181818,19.695605681818183,322.971003,86.660665,102.71461576318,10.615524689477274
178,2135506.0,78.90652340909091,23.314776136363633,347.18870300000003,102.585015,98.41734927778946,24.152143564101976
179,2135674.0,78.90652340909091,23.314776136363633,347.18870300000003,102.585015,98.41734927778946,24.152143564101976
180,2135875.0,79.75273931818182,23.80298068181818,350.912053,104.733115,102.14962842333718,30.937968573859486
181,2139053.0,81.87155750000001,25.4605375,360.23485300000004,112.026365,94.29637772069344,34.80247417981841
182,2142238.0,83.94981886363637,27.747344318181817,369.379203,122.088315,91.16182252973532,29.38541503534864
183,2142576.0,83.94981886363637,27.747344318181817,369.379203,122.088315,91.16182252973532,29.38541503534864
184,2142855.0,84.82534159090909,28.113469318181817,373.231503,123.699265,87.96772222126674,29.18900466708563
185,2146311.0,86.5104665909091,29.84131022727273,380.64605300000005,131.301765,119.99256878076912,16.37128208119333
186,2146405.0,86.5104665909091,29.84131022727273,380.64605300000005,131.301765,119.99256878076912,16.37128208119333
187,2149555.0,87.74111431818181,29.466298863636364,386.060903,129.651715,88.16279476269571,23.18872648967222
188,2149772.0,88.68933022727273,29.11343522727272,390.23305300000004,128.09911499999998,80.36300022294606,31.820655815961405
189,2150115.0,88.68933022727273,29.11343522727272,390.23305300000004,128.09911499999998,80.36300022294606,31.820655815961405
190,2153963.0,91.9715915909091,30.17287840909091,404.675003,132.760665,94.70380733052747,31.053312814990093
191,2154306.0,91.9715915909091,30.17287840909091,404.675003,132.760665,94.70380733052747,31.053312814990093
192,2154395.0,91.9715915909091,30.17287840909091,404.675003,132.760665,94.70380733052747,31.053312814990093
193,2154726.0,92.4001256818182,30.835207954545453,406.560553,135.674915,98.64986481612613,25.331182361395037
194,2155572.0,92.4001256818182,30.835207954545453,406.560553,135.674915,98.64986481612613,25.331182361395037
195,2155665.0,92.82029613636365,31.287321590909094,408.409303,137.664215,98.20874237313211,19.435567547553422
196,2155883.0,92.82029613636365,31.287321590909094,408.409303,137.664215,98.20874237313211,19.435567547553422
197,2157747.0,94.45603477272728,32.04292386363636,415.606553,140.988865,94.12020329334756,32.311399698517725
198,2158786.0,95.37025068181818,32.26919659090909,419.629103,141.984465,92.19967412118172,29.290701670928776
199,2161716.0,97.39510674242425,34.61082159090908,428.5384696666667,152.287615,111.92291428369555,31.69407477538919
200,2186128.0,98.06297795454547,51.565582954545455,431.47710300000006,226.88856499999997,130.57389324581075,32.61515711769982
201,2193660.0,97.62502340909091,59.086242045454526,429.55010300000004,259.97946499999995,146.47935222495855,35.42234387914435
202,2196829.0,97.79090977272728,61.785753409090916,430.280003,271.857315,154.20973556874216,25.11160146619901
203,2197012.0,97.79090977272728,61.785753409090916,430.280003,271.857315,154.20973556874216,25.11160146619901
204,2197300.0,97.79090977272728,61.785753409090916,430.280003,271.857315,154.20973556874216,25.11160146619901
205,2200118.0,96.37830750000002,64.00813977272728,424.06455300000005,281.63581500000004,164.61805300807202,37.58784990411655
206,2200575.0,95.69292113636364,64.69604886363636,421.048853,284.662615,163.60788304284083,30.504503630038336
207,2204136.0,93.9301484090909,67.05518522727272,413.292653,295.04281499999996,176.99157107675495,31.52807154153124
208,2204250.0,93.9301484090909,67.05518522727272,413.292653,295.04281499999996,176.99157107675495,31.52807154153124
209,2204494.0,93.9301484090909,67.05518522727272,413.292653,295.04281499999996,176.99157107675495,31.52807154153124
210,2207461.0,91.10737568181817,69.0481625,400.87245299999995,303.811915,-173.4265317409388,30.88324327635337
211,2207754.0,90.2966825,69.7495034090909,397.305403,306.897815,-175.38998226900054,33.82351793226648
212,2208004.0,90.2966825,69.7495034090909,397.305403,306.897815,-175.38998226900054,33.82351793226648
213,2208202.0,90.2966825,69.7495034090909,397.305403,306.897815,-175.38998226900054,33.82351793226648
214,2209939.0,88.91631886363636,71.00371931818181,391.231803,312.416365,175.19739237978578,27.220368703150896
215,2210398.0,88.91631886363636,71.00371931818181,391.231803,312.416365,175.19739237978578,27.220368703150896
216,2210782.0,88.40915977272728,71.55082159090908,389.00030300000003,314.82361499999996,174.90401820696405,23.453540449724436
217,2213572.0,88.46902340909092,73.08268522727273,389.263703,321.56381500000003,145.77603657835985,13.198222966623756
218,2215735.0,88.39240977272728,73.7071625,388.926603,324.311515,137.45701215034302,12.150186478905628
219,2215842.0,88.39240977272728,73.7071625,388.926603,324.311515,137.45701215034302,12.150186478905628
220,2217102.0,88.24855750000002,74.13207159090909,388.29365300000006,326.18111500000003,132.12203024101484,14.183249637853732
221,2217399.0,88.24855750000002,74.13207159090909,388.29365300000006,326.18111500000003,132.12203024101484,14.183249637853732
222,2219373.0,88.68448931818182,74.12748068181818,390.21175300000004,326.160915,131.55975845865643,8.357837498250076
223,2219633.0,88.60875068181818,74.50477613636363,389.878503,327.821015,137.87883050215237,11.892500804414961
224,2219973.0,88.60875068181818,74.50477613636363,389.878503,327.821015,137.87883050215237,11.892500804414961
225,2220279.0,88.60875068181818,74.50477613636363,389.878503,327.821015,137.87883050215237,11.892500804414961
226,2222854.0,87.82425068181817,74.81112840909091,386.426703,329.168965,144.70338782263045,12.211433249494778
227,2222943.0,87.82425068181817,74.81112840909091,386.426703,329.168965,144.70338782263045,12.211433249494778
228,2223200.0,87.82425068181817,74.81112840909091,386.426703,329.168965,144.70338782263045,12.211433249494778
229,2225246.0,87.48103477272727,74.54963977272728,384.916553,328.018415,141.77745658709836,8.419848369663885
230,2225377.0,87.48103477272727,74.54963977272728,384.916553,328.018415,141.77745658709836,8.419848369663885
231,2228032.0,86.40073931818183,75.73094659090908,380.16325300000005,333.216165,155.20941747439858,11.996767574671296
232,2228133.0,86.40073931818183,75.73094659090908,380.16325300000005,333.216165,155.20941747439858,11.996767574671296
233,2228230.0,86.40073931818183,75.73094659090908,380.16325300000005,333.216165,155.20941747439858,11.996767574671296
234,2228929.0,86.41045522727273,76.18909431818182,380.206003,335.232015,164.32373954212315,14.326065991106303
235,2230056.0,86.29897795454545,76.61701477272727,379.715503,337.114865,172.60360191707164,13.829893691399493
236,2230279.0,86.29897795454545,76.61701477272727,379.715503,337.114865,172.60360191707164,13.829893691399493
237,2231263.0,86.26805750000001,76.87617386363635,379.57945300000006,338.255165,175.3961458779375,7.999373022329175
238,2231736.0,86.24051204545455,77.04785568181818,379.458253,339.010565,175.95708502304606,5.464273039547297
239,2232194.0,86.24051204545455,77.04785568181818,379.458253,339.010565,175.95708502304606,5.464273039547297
240,2232590.0,85.98308022727274,77.0164465909091,378.325553,338.872365,174.24544021036888,8.084997300732113
241,2233451.0,85.75439840909091,76.7570034090909,377.31935300000004,337.73081499999995,171.55814800012934,10.72601988079623
242,2233943.0,85.75439840909091,76.7570034090909,377.31935300000004,337.73081499999995,171.55814800012934,10.72601988079623
243,2235673.0,84.8112393181818,76.33110568181819,373.169453,335.856865,171.5527524811645,20.744386726742484
244,2235876.0,84.8112393181818,76.33110568181819,373.169453,335.856865,171.5527524811645,20.744386726742484
245,2236254.0,84.8112393181818,76.33110568181819,373.169453,335.856865,171.5527524811645,20.744386726742484
246,2236679.0,83.92585295454546,76.13269659090909,369.27375300000006,334.983865,-174.78609379042922,27.963052492542104
247,2297650.0,54.497966590909094,96.91361704545454,239.791053,426.419915,-179.88912235743595,18.329051210375933
248,2300372.0,52.49450068181818,97.62202613636363,230.97580299999998,429.53691499999996,175.5640971242661,16.277546474332333
249,2300935.0,52.49450068181818,97.62202613636363,230.97580299999998,429.53691499999996,175.5640971242661,16.277546474332333
250,2320286.0,56.016262045454546,96.87616249999999,246.471553,426.255115,107.58251049475228,4.639810718315506
251,2320467.0,56.016262045454546,96.87616249999999,246.471553,426.255115,107.58251049475228,4.639810718315506
252,2320761.0,56.016262045454546,96.87616249999999,246.471553,426.255115,107.58251049475228,4.639810718315506
253,2422655.0,31.089818241852484,98.52296695969125,136.79520026415094,433.5010546226415,-93.96387927165776,13.424923736441352
254,2451712.0,18.850785769725555,98.49579500428815,82.94345738679245,433.3814980188679,-85.12101973417339,13.76110713787301
255,2476645.0,8.29989570754717,98.47237090480274,36.51954111320755,433.2784319811321,-77.49786496047994,13.1833717306138
256,2497466.0,3.0874302272727268,96.82754886363637,13.584692999999998,426.041215,-36.99348659476167,3.2949487280352163
257,2497790.0,2.892785909090909,96.78560568181818,12.728258,425.85666499999996,-38.3527216917961,4.184997393118674
258,2497946.0,2.892785909090909,96.78560568181818,12.728258,425.85666499999996,-38.3527216917961,4.184997393118674
259,2502923.0,2.7777677272727272,96.35471931818181,12.222178,423.960765,-35.70122740215291,3.210255507896239
260,2503078.0,2.7777677272727272,96.35471931818181,12.222178,423.960765,-35.70122740215291,3.210255507896239
261,2503270.0,2.7777677272727272,96.35471931818181,12.222178,423.960765,-35.70122740215291,3.210255507896239
262,2506427.0,3.201235909090909,96.12259431818183,14.085438,422.939415,-29.48202440013648,6.701061812388249
263,2513165.0,4.5065859090909095,94.65427613636363,19.828978,416.478815,-24.253790441844107,6.808433751229322
